id	filename	md5	size	state
7d8935d4-33df-4a11-a352-e4e1acc563a4	7d8935d4-33df-4a11-a352-e4e1acc563a4/8f51e90d-f617-4ed2-bbc7-7bcd92d1963d.rna_seq.augmented_star_gene_counts.tsv	4841c35510bd1870737098e6da266d61	4251590	validated
7fadaf69-2a7b-4eca-aec9-c2f2b43eab3c	7fadaf69-2a7b-4eca-aec9-c2f2b43eab3c/1100a85c-823d-417b-a764-9282ec8593a5.rna_seq.augmented_star_gene_counts.tsv	2b5f96118cebbb127eaa65c26f43971e	4235280	validated
808f4ac6-9bc9-402f-be36-b7ec8658c150	808f4ac6-9bc9-402f-be36-b7ec8658c150/769dff27-1f9c-422d-8ba0-703136a9d5ca.rna_seq.augmented_star_gene_counts.tsv	3f73ce9f5bf6fea02f6296671de01400	4242848	validated
80902247-a485-4374-836b-4b67db4c4981	80902247-a485-4374-836b-4b67db4c4981/2e41a573-7a9d-4f96-873f-48aa12b3ab96.rna_seq.augmented_star_gene_counts.tsv	e51751a6d18ff9f79fc3a81732e851a4	4237655	validated
81f86e31-55db-4483-b6e0-55451ffbd1db	81f86e31-55db-4483-b6e0-55451ffbd1db/a31cd337-8f1a-451d-9b90-b722590d3105.rna_seq.augmented_star_gene_counts.tsv	62fdcfc9517e3d2d318f97386003af4f	4251415	validated
82004d79-07d3-4a01-b266-4d36353ba561	82004d79-07d3-4a01-b266-4d36353ba561/e38d31b7-ad89-4fff-93d5-05f49998727b.rna_seq.augmented_star_gene_counts.tsv	cab5ae5cef16e840b8bd7d3b20f8a0d7	4255419	validated
82255740-abaa-47b3-9def-89b0673d1cfb	82255740-abaa-47b3-9def-89b0673d1cfb/4387a2a8-5011-44c4-8027-61d5ab3792a0.rna_seq.augmented_star_gene_counts.tsv	b2c19c37398f8728128318cc6f59fd83	4250811	validated
836f61df-2b3d-4e1f-abcc-37734091b746	836f61df-2b3d-4e1f-abcc-37734091b746/815b70e5-858d-416d-94aa-6749960883ce.rna_seq.augmented_star_gene_counts.tsv	e0908c4e8ffac4b7a18ab83c36578225	4241117	validated
842b0c9e-a03d-4074-b0fe-be8d0e056c7d	842b0c9e-a03d-4074-b0fe-be8d0e056c7d/56bc1e6b-d1bf-4df9-b266-07ff567aad77.rna_seq.augmented_star_gene_counts.tsv	dbadc7592c847ec9de5c1dc1dd314eb0	4235828	validated
84cff855-d17a-4c09-b432-53893ae69c1e	84cff855-d17a-4c09-b432-53893ae69c1e/03d891b3-8faf-4384-94ce-2015f1ca5df0.rna_seq.augmented_star_gene_counts.tsv	a047d3255bf04eed49d33a5f41787b6c	4217372	validated
84df6b33-7f6a-496d-8cd7-f523b07fd0bb	84df6b33-7f6a-496d-8cd7-f523b07fd0bb/5b51c204-3342-46d9-86a4-2ed091492318.rna_seq.augmented_star_gene_counts.tsv	ca4cc8b1ddd553d365ed288a52d85849	4246042	validated
86b7ddd7-1c59-4937-99ec-b30fa9b4f0bd	86b7ddd7-1c59-4937-99ec-b30fa9b4f0bd/a622a28b-a3ac-495b-b696-2a11e0e0e2ad.rna_seq.augmented_star_gene_counts.tsv	d0a2c7f198b4fabe4dc838ea141863a8	4240504	validated
86d6bd3f-d1a8-4b12-bd4f-009cd707ad8b	86d6bd3f-d1a8-4b12-bd4f-009cd707ad8b/7d30a479-6d2f-431e-b15c-26736994b2f5.rna_seq.augmented_star_gene_counts.tsv	ea46cc653fe1f397fb7acac197ce5b41	4238543	validated
87af5cf5-08e6-443b-a23b-6221f7433a65	87af5cf5-08e6-443b-a23b-6221f7433a65/3628bc49-6968-47a8-96e4-e47421a7152a.rna_seq.augmented_star_gene_counts.tsv	d41df4a45c8c1a4810ceee911ac21fee	4249033	validated
87b7171a-7340-4e1e-849b-c52351f23ab0	87b7171a-7340-4e1e-849b-c52351f23ab0/43c4bdc2-b3fc-4fb0-9f11-f45394c4256b.rna_seq.augmented_star_gene_counts.tsv	e01f9f6304a85be93cd2bf5dce00e63e	4234177	validated
891873c8-bb26-4215-9281-a79be2651f11	891873c8-bb26-4215-9281-a79be2651f11/c9dffad1-99e8-40b8-8954-1e50b98a1a55.rna_seq.augmented_star_gene_counts.tsv	46a22b49c817567bad8be44a4d112ed1	4235835	validated
8a7fe670-bcef-4fcb-9759-9892ff5f4f61	8a7fe670-bcef-4fcb-9759-9892ff5f4f61/a7428d3b-f84b-4c2f-a996-14a11af6b6df.rna_seq.augmented_star_gene_counts.tsv	0d687cb5c21070d7f026b730cc1f98e6	4257837	validated
8ced7ce3-86ec-4bc8-afce-8fcfb06d8be4	8ced7ce3-86ec-4bc8-afce-8fcfb06d8be4/d1adf0be-5afe-4df7-8f88-dbf7521bcdac.rna_seq.augmented_star_gene_counts.tsv	5ab6cf779c351322446fb259fe5b16d4	4257607	validated
8d558ae5-f3a1-49fa-aa44-5abc6244b57a	8d558ae5-f3a1-49fa-aa44-5abc6244b57a/59c3ac05-7a99-4817-ae14-1584f2b7bf36.rna_seq.augmented_star_gene_counts.tsv	54400517921d7eee7643b33abf11db2f	4252729	validated
92431faf-af89-4f25-be07-61ac770b9633	92431faf-af89-4f25-be07-61ac770b9633/f4bbad06-fb0c-4064-8a05-18b30a16207a.rna_seq.augmented_star_gene_counts.tsv	040c5da1036dfe1e15b149b892bd701e	4244431	validated
97dbbbc5-cd1a-4bb8-99c5-600870ccd35d	97dbbbc5-cd1a-4bb8-99c5-600870ccd35d/c23d56d0-f27a-48db-b10a-f572b50ef245.rna_seq.augmented_star_gene_counts.tsv	a236fcccc56a77b891c19571057311f0	4228066	validated
97dd05b6-58a9-43ab-9e03-faa105d2a700	97dd05b6-58a9-43ab-9e03-faa105d2a700/40a4fc74-f345-4940-be5c-249013782e4f.rna_seq.augmented_star_gene_counts.tsv	2d988be3a3f28a0d249123686fb4bf4e	4244001	validated
987603ab-513b-44d6-8b8e-344fd299a81a	987603ab-513b-44d6-8b8e-344fd299a81a/204cf188-2162-43ac-bad4-8304622f3090.rna_seq.augmented_star_gene_counts.tsv	ecb1d0f6c271e0f3c0ee5813a20a178f	4255150	validated
9c00a43c-1da0-4e3b-b7e2-54a48d29ecae	9c00a43c-1da0-4e3b-b7e2-54a48d29ecae/c2e73efe-8112-48fc-9dbd-29b4b5b89ad0.rna_seq.augmented_star_gene_counts.tsv	7a9c5a675e0f9711a3f5e9efe19d4e7c	4244229	validated
9c55de9c-a13e-4772-9a5d-4cde38f75cf3	9c55de9c-a13e-4772-9a5d-4cde38f75cf3/9899646e-d5be-4429-a7f2-0251bed9721d.rna_seq.augmented_star_gene_counts.tsv	4f8e84bf768c4c22ebeee863ad212dc2	4240594	validated
9cac5296-0f61-46a2-bcbf-9bd3212fb7dd	9cac5296-0f61-46a2-bcbf-9bd3212fb7dd/1ec0a33c-5b2e-4078-8226-48026f7d5c82.rna_seq.augmented_star_gene_counts.tsv	e48fdb17c5c7d9405180cbd2db64344f	4243209	validated
9ccdf2cc-ca01-4ef7-bed9-f955fd0396c2	9ccdf2cc-ca01-4ef7-bed9-f955fd0396c2/1d65448f-dcba-432b-98d5-f7e87de4f9f6.rna_seq.augmented_star_gene_counts.tsv	3faca7c4b12ad95b13868f199949bf72	4241210	validated
9da9a119-9f9a-4ddb-947e-97724b9fe45f	9da9a119-9f9a-4ddb-947e-97724b9fe45f/7733c059-09bd-40b4-9812-4bedd68d9d01.rna_seq.augmented_star_gene_counts.tsv	767e0ec3e9114e20a332f8d2fc60954c	4249713	validated
9e056a2a-a643-478a-b96c-85d5221f487a	9e056a2a-a643-478a-b96c-85d5221f487a/c6a90de3-979b-46b0-9f84-2875c1e38742.rna_seq.augmented_star_gene_counts.tsv	1bb465b8dc478393abcc76b84b530f1c	4241593	validated
9f06e9cd-8184-4b66-a2e0-96da9a7159e8	9f06e9cd-8184-4b66-a2e0-96da9a7159e8/352ec91a-6c0a-4d6e-b6bd-4237f5eebde9.rna_seq.augmented_star_gene_counts.tsv	70d41be03628259c3efae80463acc6fc	4247218	validated
a17d51b5-c397-4591-a227-dc0425948420	a17d51b5-c397-4591-a227-dc0425948420/3f4afc9c-562a-4ef4-a6cb-ff426357a614.rna_seq.augmented_star_gene_counts.tsv	bd89cc177620eaa610560f2746876e82	4236406	validated
a39defa6-87ec-4855-ab78-44f6b46152e1	a39defa6-87ec-4855-ab78-44f6b46152e1/bf2a1913-2806-4b97-bcc6-e7038b900e15.rna_seq.augmented_star_gene_counts.tsv	03bea7e118b830719e5ed588d7beccc6	4237891	validated
a6f96d96-c761-4e98-9120-25138aa43e67	a6f96d96-c761-4e98-9120-25138aa43e67/d0dc0f54-e23f-40fb-a0ac-56fbd55108f0.rna_seq.augmented_star_gene_counts.tsv	4c6b7951e611a48e3b37f303d5c2f5f3	4254685	validated
a7091211-3bf5-4d3b-8625-57281bc0cd56	a7091211-3bf5-4d3b-8625-57281bc0cd56/bf121f27-c765-4f64-8a9f-73c30427217b.rna_seq.augmented_star_gene_counts.tsv	efa20a1fbc82dd968f7e73ccfa927bd7	4213875	validated
ae7a394e-b030-46d3-8cf2-c378c0afdc81	ae7a394e-b030-46d3-8cf2-c378c0afdc81/c48d2d0e-5626-42b3-b508-75b3cceb053f.rna_seq.augmented_star_gene_counts.tsv	c0db94905a495416a87264a1f99b4e9c	4236608	validated
b46720bc-7f5a-4bf4-a2a3-3d9fe500d193	b46720bc-7f5a-4bf4-a2a3-3d9fe500d193/0633890f-584c-43d9-aa3f-7a6555533dd8.rna_seq.augmented_star_gene_counts.tsv	1f52fef56da3f111a3859ef3e2a2e7c2	4254327	validated
b4835808-46fa-4b6c-a933-92acc9908319	b4835808-46fa-4b6c-a933-92acc9908319/22c90647-bf63-49e1-972a-0ff9000b674b.rna_seq.augmented_star_gene_counts.tsv	f2e86bb3e5d0175996da4a3b3e3b5a3a	4236211	validated
b4ac6e06-8760-4cb2-883c-c829eaefdc4c	b4ac6e06-8760-4cb2-883c-c829eaefdc4c/96668a75-e21b-482f-b699-0b5282909a9a.rna_seq.augmented_star_gene_counts.tsv	fa5bcb02e4e0a184d35b17ad7d4e7195	4246784	validated
b9220098-f6f9-4732-8e94-3c9eeb4b8479	b9220098-f6f9-4732-8e94-3c9eeb4b8479/c84dbd50-ff69-4824-afe5-1eaec5780d27.rna_seq.augmented_star_gene_counts.tsv	708cd9bb695167f76a0483c660d748dd	4228429	validated
b96a8979-77c1-41b5-a247-0342262d30f7	b96a8979-77c1-41b5-a247-0342262d30f7/b2868132-6476-4eec-9032-2a668d894baa.rna_seq.augmented_star_gene_counts.tsv	1e4e3b8ea0b24b60b1b1e42e8aa67666	4242948	validated
b9eb33d4-1017-42cf-b72c-f917de5425e7	b9eb33d4-1017-42cf-b72c-f917de5425e7/8fe92722-33b4-421a-9229-7d82e8af0ce2.rna_seq.augmented_star_gene_counts.tsv	be4891d1f4f26e9fbae2c3316453828a	4233653	validated
be386ce9-a12f-4c16-80ba-a5d47d5b374e	be386ce9-a12f-4c16-80ba-a5d47d5b374e/13daffbb-aa53-44f9-a6ed-5fd43ed37471.rna_seq.augmented_star_gene_counts.tsv	f1186dfb90ed4942b330147c414b790f	4246188	validated
c00ad8a9-ed1d-4289-aa62-3e64cb574205	c00ad8a9-ed1d-4289-aa62-3e64cb574205/b47b2efb-02e1-4729-95ad-de05fb551bc7.rna_seq.augmented_star_gene_counts.tsv	79772279474d170b900d28161aa9f2e3	4244649	validated
c28e4bbf-6ddc-42fd-9268-826edc17aee5	c28e4bbf-6ddc-42fd-9268-826edc17aee5/cae39998-47d3-4a80-8acb-67d3a9518306.rna_seq.augmented_star_gene_counts.tsv	1e428351f2a73c8d6ef98973d3a80c2b	4266924	validated
c3b9e954-9acd-481d-b6d1-86db1e62d037	c3b9e954-9acd-481d-b6d1-86db1e62d037/c0285709-159c-46dd-8bd8-50fad06513dd.rna_seq.augmented_star_gene_counts.tsv	cc3b27e01805c24b0161bf15802b7a07	4232411	validated
c4a9a1df-4397-409e-85ec-30e0789377c2	c4a9a1df-4397-409e-85ec-30e0789377c2/18e5bf73-efdd-4c75-957c-68a94f6cb396.rna_seq.augmented_star_gene_counts.tsv	d01d1c77615cab20062d0a94f2f01506	4258554	validated
c7571e35-d912-4935-b2c3-bbba019fe9f8	c7571e35-d912-4935-b2c3-bbba019fe9f8/0f3b932e-de72-483f-9ef6-74ae972637bd.rna_seq.augmented_star_gene_counts.tsv	c243111658a7ee38e11dcaf3eeadfd59	4247871	validated
c782b873-2727-4fe4-9c9a-741964290349	c782b873-2727-4fe4-9c9a-741964290349/444d0a78-82fe-4a80-9b41-d7daf98506ca.rna_seq.augmented_star_gene_counts.tsv	e564f42b8cb63345ea7009091490ccc1	4233204	validated
ca6e4602-bcd4-4299-bd31-37f585658b8a	ca6e4602-bcd4-4299-bd31-37f585658b8a/1c3dbd2f-1c07-48cb-a844-0b1b3eb14e0d.rna_seq.augmented_star_gene_counts.tsv	c3cb640704e8f45c7b9c3631c65bcd8b	4245788	validated
cc7ea1eb-4947-4030-ace5-673e9441a9a8	cc7ea1eb-4947-4030-ace5-673e9441a9a8/952e9924-3a48-4572-bf4c-95e5049e452d.rna_seq.augmented_star_gene_counts.tsv	db1916a66beeaea19203cfdb67bf6ae2	4253150	validated
cc7f30ec-5369-45ec-80cb-68534838a655	cc7f30ec-5369-45ec-80cb-68534838a655/cc66d11a-33c0-4247-9072-6e7c0d0b6112.rna_seq.augmented_star_gene_counts.tsv	d49025f52acc466d3422baae1c3319e1	4242388	validated
cdfe79d9-a0bd-4700-937f-07bd0ee51d73	cdfe79d9-a0bd-4700-937f-07bd0ee51d73/61348250-68d8-4cef-b6f9-68a68d35508f.rna_seq.augmented_star_gene_counts.tsv	68e80b03eff7e434901a1f473ac4e160	4228240	validated
d14d5953-f379-4adb-9a1b-028f91b1a9e6	d14d5953-f379-4adb-9a1b-028f91b1a9e6/c63a27ff-1844-4b4f-9bc7-ac4d00dc0de8.rna_seq.augmented_star_gene_counts.tsv	63d95a6ce43a4ed768610970689903da	4232616	validated
d2659fd9-ac9a-4ab4-9d7c-50d9a16fc9b5	d2659fd9-ac9a-4ab4-9d7c-50d9a16fc9b5/12d9d0ec-4e76-4eba-81b1-6dec7b6f2268.rna_seq.augmented_star_gene_counts.tsv	8a4522bd72dfdd3e8a32d60f77b52ced	4245148	validated
d2b6c967-b505-4f52-a4f7-91b6e8acbd1f	d2b6c967-b505-4f52-a4f7-91b6e8acbd1f/56c85bd5-c353-457a-94a9-91a3cc0ac4e0.rna_seq.augmented_star_gene_counts.tsv	3db54e9dd66ec8eaa9a2beb63f51a610	4272295	validated
d393af6b-de4b-4ca6-bc06-a29068dfe086	d393af6b-de4b-4ca6-bc06-a29068dfe086/fb1c09a7-660e-4585-85b8-5acc456563cf.rna_seq.augmented_star_gene_counts.tsv	38beb88aa27fa3ea14347c53fd655424	4231479	validated
d3badb09-df1e-488e-ade9-97f1925b5649	d3badb09-df1e-488e-ade9-97f1925b5649/aae57dd0-eae8-48b0-855f-2cd17c9f524d.rna_seq.augmented_star_gene_counts.tsv	100f436185c4dc19c775643c055f8cbc	4238663	validated
d4943f66-388e-4c86-b61a-5ef9fef34eff	d4943f66-388e-4c86-b61a-5ef9fef34eff/240a1e61-5188-4249-b6dd-d6e0d7935d8d.rna_seq.augmented_star_gene_counts.tsv	8bb0ee9ef90cf4ab299aecc3dcf6d3e2	4256665	validated
d5120825-ab1f-446c-af1e-3be57846a15b	d5120825-ab1f-446c-af1e-3be57846a15b/ed178c34-0b29-4f65-bdf5-a39969111ca8.rna_seq.augmented_star_gene_counts.tsv	9a84ad0bd52c155c8f212eb28de3841a	4232469	validated
d5358d17-4c49-46fa-8a96-4af9ab298ab4	d5358d17-4c49-46fa-8a96-4af9ab298ab4/8afeab3f-89ee-4901-8a32-d13587dbcab5.rna_seq.augmented_star_gene_counts.tsv	d7a4a1b975124f8d6e5e48e80e647bd5	4235144	validated
d5d23d6a-c141-442f-ac4f-714e46b8d9ef	d5d23d6a-c141-442f-ac4f-714e46b8d9ef/9907c264-961c-46b4-94a8-bf7e234621d8.rna_seq.augmented_star_gene_counts.tsv	288124eac80aedcedec4c3e4f1eed620	4242190	validated
d6882616-b77d-4d4c-90dc-7318c57876e1	d6882616-b77d-4d4c-90dc-7318c57876e1/4e01a01d-eded-4d02-b8aa-1920c6997726.rna_seq.augmented_star_gene_counts.tsv	2e0cc0032cbf3de861b1d790e12175fc	4246536	validated
d721071e-6c0e-46df-9158-1fe37a64f1ed	d721071e-6c0e-46df-9158-1fe37a64f1ed/a78e7939-a1ea-4b9d-ae55-3c1dc985bbd8.rna_seq.augmented_star_gene_counts.tsv	5bcdbae19f886f4deea378e5c12cbc05	4246513	validated
d796de5e-4512-4b3a-93d4-2a006e79084f	d796de5e-4512-4b3a-93d4-2a006e79084f/da752364-731c-4e77-8d6e-9c91a5b7f68f.rna_seq.augmented_star_gene_counts.tsv	6f35859fce468db92bf40e73a10a33c7	4248916	validated
d889e5ea-58f5-4d2f-ad1e-6ab5d3217642	d889e5ea-58f5-4d2f-ad1e-6ab5d3217642/0f669396-2dc4-4305-aa35-c6fbd82ee7df.rna_seq.augmented_star_gene_counts.tsv	a214bab6dd3028e9f8921bb0aa786501	4247668	validated
d898d021-e82b-42e6-b82e-28c187136674	d898d021-e82b-42e6-b82e-28c187136674/0b36289c-6835-414d-9f86-4cc4a812af87.rna_seq.augmented_star_gene_counts.tsv	6645a0e032d43445994eb157f584b6b6	4247718	validated
d8a94ea1-68a3-43be-8a30-d690541a23aa	d8a94ea1-68a3-43be-8a30-d690541a23aa/acb1bf8e-f597-4f67-b19d-bb737109d9cd.rna_seq.augmented_star_gene_counts.tsv	bd44a943cea584fa4fdac31c35172af0	4238398	validated
d923e06d-c747-419d-bd40-b05eb3e13edb	d923e06d-c747-419d-bd40-b05eb3e13edb/914508e1-ccc8-47ff-a225-7aca326a54dd.rna_seq.augmented_star_gene_counts.tsv	ea4cb40a8e1743cc113547737ba47b20	4257281	validated
da7f48b2-3bed-4824-8de7-187d0b22f54d	da7f48b2-3bed-4824-8de7-187d0b22f54d/0a72c39e-889a-4990-bf96-6c7b9b8c1124.rna_seq.augmented_star_gene_counts.tsv	bd54e7e9567e40faff2f94604c9f90a1	4248039	validated
db921dd3-3d39-4b42-b2ff-dbe0f6c9f093	db921dd3-3d39-4b42-b2ff-dbe0f6c9f093/93f26994-d3de-4c8a-bfde-86af8d85b01a.rna_seq.augmented_star_gene_counts.tsv	7700377948fb5a2f2fbaa3eda999397b	4246279	validated
ddeb1445-08ae-441c-9f2a-4647df1b4ed6	ddeb1445-08ae-441c-9f2a-4647df1b4ed6/5cc4350c-416e-4f2c-be73-12af68ad1ee4.rna_seq.augmented_star_gene_counts.tsv	d1e424120eee92e9a1cdb3e622567824	4253052	validated
e06eeb14-0ebf-453f-847b-b1ae63fe8194	e06eeb14-0ebf-453f-847b-b1ae63fe8194/c54b98cc-521e-4790-b67d-9dcc20af8c76.rna_seq.augmented_star_gene_counts.tsv	ba2208f6e7ae5d96dbecd85307d5c6c6	4249691	validated
e0b65eec-7c30-4607-9cae-c8e8463c80c5	e0b65eec-7c30-4607-9cae-c8e8463c80c5/e90c1051-744f-46e5-bcec-f95d34f59e0a.rna_seq.augmented_star_gene_counts.tsv	5be8257cc3a195644cc174773f9dabb7	4234783	validated
e12f17ae-dc1f-4e91-93bd-b827ad276dde	e12f17ae-dc1f-4e91-93bd-b827ad276dde/a854c368-6e81-4ade-9ea9-afbee1c4c448.rna_seq.augmented_star_gene_counts.tsv	1132566aa28f06f65623f189d783bc7a	4239792	validated
e18e1661-70dd-4b36-ae6c-c0265fbe01bb	e18e1661-70dd-4b36-ae6c-c0265fbe01bb/7647345c-1654-490f-9a18-b43005225bce.rna_seq.augmented_star_gene_counts.tsv	f682046129399e7ef7eda5e5a58234ff	4243962	validated
e1a528ee-1bec-4aa5-bb9c-9d0af3ba4108	e1a528ee-1bec-4aa5-bb9c-9d0af3ba4108/18cbd510-bce2-4370-a00f-939d562ba7de.rna_seq.augmented_star_gene_counts.tsv	80fecd727e65870e58ff48d6709b82fd	4244052	validated
e3569a42-412b-405d-a1ca-5c89b1ea36d0	e3569a42-412b-405d-a1ca-5c89b1ea36d0/f3c13192-fe4d-45c5-9d12-5294799bd7f8.rna_seq.augmented_star_gene_counts.tsv	19e7215287c8cfd2820ad66f3eff5fd8	4248356	validated
e3a49d98-c7d6-45a1-a8cb-33bab31186c2	e3a49d98-c7d6-45a1-a8cb-33bab31186c2/93f8d395-2512-41fc-992e-236b706dd281.rna_seq.augmented_star_gene_counts.tsv	502686ff76a8a589a9853beccce44b21	4253184	validated
e4f49b9c-faed-4f15-a79c-79664e2c03b6	e4f49b9c-faed-4f15-a79c-79664e2c03b6/61a614bb-2249-4611-8aac-1a8e53d4467b.rna_seq.augmented_star_gene_counts.tsv	614f4f9f5f3d9e908e4621cc254868d6	4243854	validated
e59d6b6e-1a01-4f3f-b298-06f2c6c7b111	e59d6b6e-1a01-4f3f-b298-06f2c6c7b111/f6ec2075-052d-4677-8423-378ae45593ba.rna_seq.augmented_star_gene_counts.tsv	40d3409b401a93d1a693f82c6b81d56b	4244226	validated
e67bbc10-91cf-406e-8d5f-8d44c77315f1	e67bbc10-91cf-406e-8d5f-8d44c77315f1/cbf0063b-68e5-42ee-9292-dfbf918a7b08.rna_seq.augmented_star_gene_counts.tsv	7613e39e213fb43e848f5ba3d3252217	4236013	validated
e748021e-b8ec-4b17-8b59-ce9d0a3d42e1	e748021e-b8ec-4b17-8b59-ce9d0a3d42e1/a12e5c24-f0ea-4770-9888-20e1c562e436.rna_seq.augmented_star_gene_counts.tsv	2b09b1c8d2010ec8f2d319ccdee61fa6	4235139	validated
e94299a9-67bc-4c30-963c-1476fbb7d5ff	e94299a9-67bc-4c30-963c-1476fbb7d5ff/3cd924c3-5000-49de-a253-92d1cfa9a09a.rna_seq.augmented_star_gene_counts.tsv	1bed71aa2ad88c31f900be70990f5898	4242061	validated
eb914a22-6e3f-4296-89d4-a960902fba2b	eb914a22-6e3f-4296-89d4-a960902fba2b/cd23ba96-cc18-428d-ae3d-67a7a2dd3c91.rna_seq.augmented_star_gene_counts.tsv	7432b4b1d8355d6d726f517eeff6c17f	4256635	validated
ecbec59f-397d-493c-a5f6-0dd47aea96ae	ecbec59f-397d-493c-a5f6-0dd47aea96ae/343a3d35-e60e-4326-bbf8-2bf722c22ccc.rna_seq.augmented_star_gene_counts.tsv	cf1806f88e4080e3ac00002968e56004	4241450	validated
ece7c643-e0b9-4b65-b6f5-89c414c1bfea	ece7c643-e0b9-4b65-b6f5-89c414c1bfea/7e6ed4fc-b4bf-46c7-9f31-24a0c32c039e.rna_seq.augmented_star_gene_counts.tsv	7e032c9132f1ba39335b819afd53c06f	4247809	validated
ed1497db-7c6f-4bd2-83ed-ee05fa286f8b	ed1497db-7c6f-4bd2-83ed-ee05fa286f8b/ca701a41-b397-48b7-bad4-09ef8b4eb462.rna_seq.augmented_star_gene_counts.tsv	0109c6791e06b2d9e6f19e416ebe4537	4245305	validated
ef181439-d071-40e0-a185-f29343085f8c	ef181439-d071-40e0-a185-f29343085f8c/287f70d5-cb97-459f-963b-68408f92c0f3.rna_seq.augmented_star_gene_counts.tsv	086d56f4fd3d1121fa80fd482d0334d1	4231264	validated
ef227e3c-7a6d-4c43-945f-c1c7b410d50b	ef227e3c-7a6d-4c43-945f-c1c7b410d50b/dbb2f12c-e200-412a-9023-0126d6d69a52.rna_seq.augmented_star_gene_counts.tsv	fe6aaaa0d49b064965f9e661f497758d	4229929	validated
ef3ba95e-2251-43a6-8910-2bdfb02d22be	ef3ba95e-2251-43a6-8910-2bdfb02d22be/36bbebb5-ba1e-4ac6-83b2-67ccd05e4939.rna_seq.augmented_star_gene_counts.tsv	f5d8d2ebaf886cac1c1656b5f60206e5	4251843	validated
f1934efb-1c8a-4c72-ba94-d263ef0d0cd4	f1934efb-1c8a-4c72-ba94-d263ef0d0cd4/35da5f48-1c64-488b-8330-01e5fcbd9801.rna_seq.augmented_star_gene_counts.tsv	b742c42c54d5855f8c5065bd6ebba3c7	4243661	validated
f36e613e-af30-4b1c-aaf3-89540e05ddb1	f36e613e-af30-4b1c-aaf3-89540e05ddb1/281a89c1-e817-49d4-afa1-2894c2747919.rna_seq.augmented_star_gene_counts.tsv	aacb84ccf17c8f924e5afbd2c6bba7bb	4246121	validated
f9fe6c47-0955-432f-b402-a6dc2665e04d	f9fe6c47-0955-432f-b402-a6dc2665e04d/d33cdca5-78ec-4d34-be08-51efd97e8bfb.rna_seq.augmented_star_gene_counts.tsv	9ad1026c6c1629897369affa4f38ac94	4247097	validated
fd121fe6-7529-4a92-a324-2186622180b3	fd121fe6-7529-4a92-a324-2186622180b3/5c66dcbd-024b-4a7b-b3aa-bbbaaf91ae78.rna_seq.augmented_star_gene_counts.tsv	275aef961aaee90aa91e046ae1361f30	4241370	validated
fd371070-c312-4eca-b3da-d41b1c8a86a7	fd371070-c312-4eca-b3da-d41b1c8a86a7/47e6db9a-52b4-4a3b-8c5f-1cb8fa48f7ea.rna_seq.augmented_star_gene_counts.tsv	f5e6fffe2485ffd6ce797eddca68e173	4252900	validated
fd4bd1de-fc4a-42bc-aca5-5ac16ec14118	fd4bd1de-fc4a-42bc-aca5-5ac16ec14118/8634f872-177a-481f-ba51-62864c569001.rna_seq.augmented_star_gene_counts.tsv	fd27050be968e7a9d94f846389092f67	4262464	validated
fdd73b76-517e-4554-ba4d-1c67b1b758f8	fdd73b76-517e-4554-ba4d-1c67b1b758f8/fc5b682e-c00d-4840-8c11-f17abe059fa8.rna_seq.augmented_star_gene_counts.tsv	9d3485573f87a8add19507dcb263aa3c	4235898	validated
fed0a382-2eee-4acc-af00-53a9fdcd2a61	fed0a382-2eee-4acc-af00-53a9fdcd2a61/2c1b1cbb-6e9f-4416-8faa-abb31d6b4e0e.rna_seq.augmented_star_gene_counts.tsv	733e3e9a8286d978ad0086d037b3ea8e	4245343	validated
fed5e108-cb1a-45b8-88e8-c5ea6a6bd61a	fed5e108-cb1a-45b8-88e8-c5ea6a6bd61a/967f7008-e212-4114-ab43-dc2a6295f80c.rna_seq.augmented_star_gene_counts.tsv	d76fc8828b7cae656269f82989593f7e	4254021	validated
