"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneSymbol"
"ENSG00000140545",14329.9607352884,-1.78697947296516,0.164081018991123,-10.8908360269376,1.27464731794006e-27,1.87663960135951e-26,"MFGE8"
"ENSG00000278931",11.5100955919738,-3.29706366040188,0.302754430555699,-10.8902243126556,1.28323813919356e-27,1.88861655796765e-26,"bP-2189O9.2"
"ENSG00000263812",45.7738316371566,-3.02677142889897,0.277967012392174,-10.8889590993215,1.30118923194788e-27,1.91435617470172e-26,"LINC00908"
"ENSG00000188958",16.7328286885343,-2.29806129349613,0.211058414456059,-10.8882713793653,1.31105098547527e-27,1.92818041633797e-26,"UTS2B"
"ENSG00000105063",5447.61177250269,0.934399614060886,0.0858178181219955,10.8881772399827,1.31240667892143e-27,1.92948930829364e-26,"PPP6R1"
"ENSG00000109255",97.3422206725177,3.53234140281965,0.32443635059061,10.8876252503436,1.32038385828424e-27,1.94052867146918e-26,"NMU"
"ENSG00000184840",11144.3268519868,1.06115244682756,0.0974653394410722,10.8874852630985,1.32241454202276e-27,1.94282391758876e-26,"TMED9"
"ENSG00000162813",3114.9145141622,0.883914845446328,0.081187654464762,10.8873060968891,1.32501808345882e-27,1.94595885138954e-26,"BPNT1"
"ENSG00000003756",5011.96840190155,-0.703219885712255,0.0646081915033249,-10.8843765681952,1.36831662584174e-27,2.00883620866844e-26,"RBM5"
"ENSG00000277157",19.8776999686334,3.49102049330138,0.320740050212091,10.8842674651729,1.36995599359357e-27,2.01053052832382e-26,"HIST1H4D"
"ENSG00000100426",2400.74451090218,0.965313661053976,0.0886910125160994,10.884007676412,1.37386739107525e-27,2.01555687012208e-26,"ZBED4"
"ENSG00000276966",41.1029088313271,3.18258541517206,0.292429563642493,10.8832546734669,1.38526734161651e-27,2.03156198099723e-26,"HIST1H4E"
"ENSG00000233237",207.063200048922,-2.70645631507746,0.248719441201371,-10.8815631862337,1.41121850033052e-27,2.06888826853127e-26,"LINC00472"
"ENSG00000159176",22890.665357747,-1.28074549660026,0.11770642497053,-10.8808461128687,1.42236498575097e-27,2.08449173539662e-26,"CSRP1"
"ENSG00000168411",2979.92868028129,0.983571725253036,0.0903952927988282,10.8807847709719,1.42332255392419e-27,2.08515747556857e-26,"RFWD3"
"ENSG00000104866",3342.33222162678,1.22090660176401,0.112230910476876,10.8785235420108,1.45907084028386e-27,2.13677288486958e-26,"PPP1R37"
"ENSG00000166535",1089.93848212992,3.47862203789032,0.319818533848029,10.8768619380367,1.48590574264519e-27,2.17530300062863e-26,"A2ML1"
"ENSG00000103512",3596.85587077337,0.90272960376719,0.0830066867155284,10.8753841345448,1.51018318300933e-27,2.21006320282855e-26,"NOMO1"
"ENSG00000103710",642.5460889218,-1.66818168680441,0.153392512490538,-10.8752484702102,1.51243150091289e-27,2.21257193089057e-26,"RASL12"
"ENSG00000258376",102.361208651954,-1.8226159816172,0.167600659733766,-10.8747542194191,1.52065066088381e-27,2.22381069115483e-26,"RP4-647C14.2"
"ENSG00000272501",111.376422678592,-1.44894379604304,0.133243615848217,-10.8743956460442,1.52664128041684e-27,2.23178363612102e-26,"XXbac-BPG299F13.17"
"ENSG00000274605",400.731539385494,1.80013105987059,0.165544771372462,10.8739831825945,1.53356118233753e-27,2.24110898709856e-26,"RP11-12G12.7"
"ENSG00000153814",1059.2612562216,-1.10104220128399,0.101268743143048,-10.8724781913083,1.55907529007753e-27,2.2775912999969e-26,"JAZF1"
"ENSG00000134940",16.7161100839625,2.00513216070078,0.184442424780944,10.8713175023708,1.57903957815512e-27,2.30594324014687e-26,"ACRV1"
"ENSG00000137261",108.871227283669,3.3097383322777,0.304477364670849,10.8702278603063,1.5980124824463e-27,2.33282794741897e-26,"KIAA0319"
"ENSG00000140299",4011.2355238921,-0.796588848576047,0.0732872566977391,-10.8694046478154,1.61249606610619e-27,2.35282590020082e-26,"BNIP2"
"ENSG00000172244",296.930327175111,1.08720486378962,0.100024507837494,10.869384786736,1.61284710513404e-27,2.35282590020082e-26,"C5orf34"
"ENSG00000128228",1049.05236949664,1.6165335108205,0.1487850106944,10.8648949465805,1.69418053873957e-27,2.47060541077017e-26,"SDF2L1"
"ENSG00000116117",1406.14665408901,-1.27855777349245,0.117715884668212,-10.8613869495704,1.76054726011339e-27,2.5664839192997e-26,"PARD3B"
"ENSG00000269933",40.0398713841856,-2.89240387096199,0.266347308367757,-10.8595198077554,1.79691594763522e-27,2.6185692340341e-26,"RP3-333A15.2"
"ENSG00000270223",121.840212177513,-1.25147827853182,0.115242843040944,-10.8594880645836,1.79754064725875e-27,2.6185692340341e-26,"RP13-36G14.4"
"ENSG00000272631",110.891740027345,-1.14676953602124,0.105605816211434,-10.8589619129052,1.80792664037862e-27,2.63259080077518e-26,"RP11-359E3.4"
"ENSG00000227117",7.03950545487487,-3.13214835213804,0.288439706180333,-10.8589361486169,1.80843674125179e-27,2.63259080077518e-26,"HORMAD2-AS1"
"ENSG00000234465",91.7456326872254,-1.52864084332924,0.140777259860609,-10.8585779041503,1.81554434418015e-27,2.64200920897027e-26,"PINLYP"
"ENSG00000197702",7371.27361101083,-0.967025665736096,0.0890659224963307,-10.8574148072843,1.83881181950775e-27,2.67492885120105e-26,"PARVA"
"ENSG00000253802",415.81740346917,7.43835922215388,0.685205565500449,10.8556608362064,1.87445995358295e-27,2.72582926910992e-26,"CTA-392C11.1"
"ENSG00000275700",3919.87092290659,1.09388690419359,0.100792495884484,10.8528605685812,1.93279900005703e-27,2.80967938850395e-26,"AATF"
"ENSG00000197329",2347.11124458352,-1.15437718245245,0.106366670344782,-10.8528092372413,1.93388504179902e-27,2.81027208985386e-26,"PELI1"
"ENSG00000089639",1320.79251502077,1.05839021484416,0.0975441619368243,10.8503696564602,1.98620430181359e-27,2.88476495845284e-26,"GMIP"
"ENSG00000227019",4.38998946793301,-5.89138476144497,0.542967044454637,-10.8503542187581,1.9865398084639e-27,2.88476495845284e-26,"OR7E101P"
"ENSG00000226197",52.4189206697399,-2.732429053785,0.251870843276377,-10.8485325980615,2.02652614288052e-27,2.94180021371898e-26,"RP11-536O18.1"
"ENSG00000136244",327.26904910905,-3.23354936991941,0.29813683284754,-10.8458567129576,2.08671608247987e-27,3.02811374070547e-26,"IL6"
"ENSG00000180638",22.3482946346192,-2.22005277015111,0.204733637438528,-10.8436151378285,2.13849902121196e-27,3.10217137425811e-26,"SLC47A2"
"ENSG00000274312",6.90346834529629,-4.17778085087367,0.385306025566051,-10.8427602312632,2.15858228921337e-27,3.1302087589118e-26,"RP11-167B3.2"
"ENSG00000188566",829.069842624614,0.944965544335121,0.0871531668171845,10.8425841406006,2.16274214312073e-27,3.13514370152176e-26,"NDOR1"
"ENSG00000141977",31.1216181695999,2.74486672485124,0.253166871319384,10.8421244475879,2.173639142761e-27,3.14983804423184e-26,"CIB3"
"ENSG00000124787",525.480224960889,1.18342539068422,0.109152790744319,10.841916020785,2.17859781308894e-27,3.15591983903058e-26,"RPP40"
"ENSG00000134138",620.859011909075,-1.60857241923281,0.148384407537071,-10.8405758120572,2.21075171271596e-27,3.201378659833e-26,"MEIS2"
"ENSG00000217555",506.4351543477,0.964622172092792,0.0889930704702107,10.839295318119,2.24191243756045e-27,3.24536800447691e-26,"CKLF"
"ENSG00000089486",1606.58838012598,-1.23054722919789,0.113538545812436,-10.8381450580733,2.27027508263481e-27,3.28527756456724e-26,"CDIP1"
"ENSG00000120802",7034.06431710741,0.980749164498962,0.0904978242227867,10.8372678892761,2.29214283928743e-27,3.31576389077088e-26,"TMPO"
"ENSG00000268916",20.0341280652914,7.05179938380868,0.650725721163548,10.8368228801522,2.30331662294887e-27,3.33076466627476e-26,"CSAG3"
"ENSG00000189001",305.619895789221,4.84523592392998,0.447122689352955,10.8364796493367,2.31197172765564e-27,3.34211405013165e-26,"SBSN"
"ENSG00000137672",290.000678835455,-1.51298078061731,0.139623226466188,-10.8361683002913,2.31985077751963e-27,3.35233406740978e-26,"TRPC6"
"ENSG00000265399",60.9733148440366,-1.40702611002729,0.129847878085333,-10.8359576665752,2.32519620375776e-27,3.3578548684722e-26,"RP13-270P17.2"
"ENSG00000105609",407.350811261037,-2.44444546417735,0.225586550981083,-10.8359538879706,2.32529220797652e-27,3.3578548684722e-26,"LILRB5"
"ENSG00000172663",2085.15781307191,1.32652105379957,0.122430131987608,10.8349230068121,2.35163150663031e-27,3.39470708430989e-26,"TMEM134"
"ENSG00000178722",12.4757988977429,-3.67620071936942,0.33930102574811,-10.8346289589426,2.35919859657653e-27,3.40444436977241e-26,"C5orf64"
"ENSG00000164105",742.037318068604,1.33174268228417,0.122970649672385,10.8297604821327,2.48805271944238e-27,3.58913733170257e-26,"SAP30"
"ENSG00000132688",6745.73084517083,-1.93054001509743,0.178276543745968,-10.8289064536068,2.511365164241e-27,3.62150569977391e-26,"NES"
"ENSG00000170876",7436.9984912272,-0.78531013598116,0.0725217347837731,-10.8286176319775,2.51929805014451e-27,3.63168121842335e-26,"TMEM43"
"ENSG00000262172",5.11842824923908,3.5777674702558,0.330450457739299,10.8269405790274,2.56585413249856e-27,3.69750736380575e-26,"CTD-2529O21.1"
"ENSG00000110375",41.7463954255268,2.84655424182549,0.262939241922352,10.8259011512101,2.595136554417e-27,3.73840429240251e-26,"UPK2"
"ENSG00000088992",197.369947199181,-2.47341526512506,0.228495342883437,-10.8247950873415,2.62666022711308e-27,3.7825002853422e-26,"TESC"
"ENSG00000279587",6.2661350473631,-3.7925839541574,0.350451972057885,-10.8219792055585,2.7086394082486e-27,3.89919842542528e-26,"RP1-278D1.2"
"ENSG00000181938",571.951046181565,1.0771212300178,0.09954187385791,10.8207851457099,2.74416367729786e-27,3.9489649583345e-26,"GINS3"
"ENSG00000172057",11403.1866891679,1.94615780629905,0.179856025178144,10.8206428134471,2.74842887982944e-27,3.95372946150464e-26,"ORMDL3"
"ENSG00000182263",418.797569962426,-2.54415044467386,0.235137866367141,-10.8198244884193,2.77307909402225e-27,3.98780516714134e-26,"FIGN"
"ENSG00000134775",797.022551003809,-1.85893090640127,0.171813087343038,-10.8194953897183,2.78305415936347e-27,4.00076106254089e-26,"FHOD3"
"ENSG00000115687",1015.11480840446,1.10440112574408,0.10208123553512,10.8188455983579,2.80285410434014e-27,4.02782676180409e-26,"PASK"
"ENSG00000255221",10.0800479769551,3.76276928083554,0.347850716501838,10.8171957173923,2.85375787418202e-27,4.09955578111516e-26,"CARD17"
"ENSG00000197982",1995.92958762199,1.31353210341364,0.121439874269933,10.8163163978081,2.88126093278063e-27,4.13763051802778e-26,"C1orf122"
"ENSG00000149557",382.16035484532,-1.4823216001719,0.137056850260734,-10.8153776870836,2.91091172603168e-27,4.17876205161096e-26,"FEZ1"
"ENSG00000101883",14.0340355000158,-2.72938399750344,0.252380702229735,-10.8145510864731,2.9372717462759e-27,4.21514265494321e-26,"RHOXF1"
"ENSG00000214456",612.401069383355,-3.02223679681737,0.279461590206133,-10.8144979586931,2.93897404669366e-27,4.21612516463013e-26,"PLIN5"
"ENSG00000272438",10.0329721914522,3.48643291134012,0.322408482170638,10.8137133609744,2.9642280418779e-27,4.25088154292147e-26,"RP11-54O7.16"
"ENSG00000118507",469.636174662613,-1.12192898657802,0.103756742110022,-10.8130706859353,2.98507417693396e-27,4.27791702150575e-26,"AKAP7"
"ENSG00000204604",1624.98995808747,1.09009624381263,0.10081284924533,10.813068492488,2.98514557305651e-27,4.27791702150575e-26,"ZNF468"
"ENSG00000146021",450.873755274739,-1.4912363715203,0.137911942286558,-10.8129604064436,2.98866584347748e-27,4.28148084008548e-26,"KLHL3"
"ENSG00000116663",1071.13736668416,1.28393992270369,0.118742268411222,10.8128296678418,2.9929293900553e-27,4.2861066239195e-26,"FBXO6"
"ENSG00000112242",2030.43335707341,1.07461086948789,0.0994033397254304,10.8106113180518,3.0661988219249e-27,4.38951683456629e-26,"E2F3"
"ENSG00000101199",5135.22069359397,1.15582655640146,0.10692122965456,10.8100754184711,3.08416403336329e-27,4.41371039385979e-26,"ARFGAP1"
"ENSG00000225532",2.54604783520921,3.94793947035903,0.365233327692861,10.8093625937636,3.108222244901e-27,4.44660385380692e-26,"XX-C2158C6.3"
"ENSG00000023839",225.854343314426,2.80189507003743,0.259261975540145,10.8071963279612,3.18248289543214e-27,4.55126911832079e-26,"ABCC2"
"ENSG00000186188",138.796458978569,-1.91601878869119,0.177315036508247,-10.8057321388086,3.23366978809239e-27,4.62287575295609e-26,"FFAR4"
"ENSG00000226321",25.9448331999082,4.22717223216007,0.391214145753764,10.8052642728842,3.25019749146388e-27,4.6449010717954e-26,"CROCC2"
"ENSG00000169223",9633.66964491677,1.05872334694111,0.0979835914687861,10.8051086010496,3.25571526368101e-27,4.65118218532084e-26,"LMAN2"
"ENSG00000171502",174.606419536575,1.73725522928091,0.160790617486605,10.8044564815832,3.27893070945515e-27,4.68273351577825e-26,"COL24A1"
"ENSG00000256916",255.638330703036,-4.1110696760053,0.380550331462606,-10.8029591255507,3.33285962087669e-27,4.75811075440804e-26,"RP11-817J15.2"
"ENSG00000130429",7856.69279123216,1.34989352642998,0.124971731428913,10.8015909757786,3.38290355698366e-27,4.82789164195085e-26,"ARPC1B"
"ENSG00000145949",117.840375399927,-1.70927069569459,0.15829476945721,-10.7980238485178,3.5169126932671e-27,5.01741366673747e-26,"MYLK4"
"ENSG00000223764",260.259322267535,3.02816168681637,0.280448554821066,10.7975656667171,3.53450272084639e-27,5.040772727183e-26,"RP11-54O7.3"
"ENSG00000223979",9.96474018320107,2.68835191899652,0.248983889112575,10.7972926625024,3.54502505635656e-27,5.0540395073934e-26,"SMCR2"
"ENSG00000100997",5064.20115561387,1.13197385374358,0.104843743096863,10.7967707018793,3.5652294031365e-27,5.08109577474871e-26,"ABHD12"
"ENSG00000165443",33.6261858423208,-3.10579666330195,0.287698360280356,-10.7953227827764,3.62187595086048e-27,5.16005229175205e-26,"PHYHIPL"
"ENSG00000139874",55.8172053315667,-3.25131373182684,0.301204039633335,-10.79438953005,3.65885943329041e-27,5.21095037199112e-26,"SSTR1"
"ENSG00000203995",396.818442258832,2.0825502270008,0.192934320599036,10.7940889963732,3.67084868425233e-27,5.22622889995099e-26,"ZYG11A"
"ENSG00000259448",27.4233859113346,-2.15970407825376,0.200090250830649,-10.7936497120076,3.68844326515398e-27,5.24947456115869e-26,"RP11-16E12.1"
"ENSG00000188778",8.33591750434515,-3.84725436423069,0.356493687473118,-10.7919284391839,3.75819459108901e-27,5.34514723732011e-26,"ADRB3"
"ENSG00000167862",1571.83783592228,1.19888774097185,0.111091162977469,10.791927177997,3.75824617482826e-27,5.34514723732011e-26,"MRPL58"
"ENSG00000238078",19.532386050349,-2.11074837553628,0.195586515119914,-10.7918911190896,3.7597213153723e-27,5.34541022978292e-26,"LINC01352"
"ENSG00000096006",3339.69594429594,5.78976319454363,0.536509046147753,10.7915481316025,3.77378138972811e-27,5.36355962183312e-26,"CRISP3"
"ENSG00000265752",12.575317802801,-3.14982066579385,0.291910035528696,-10.7903815642686,3.8219938289745e-27,5.43021962738044e-26,"RP11-403A21.1"
"ENSG00000234703",10.7963101750937,4.43941576235241,0.411545979361658,10.7871683480867,3.95797217265622e-27,5.62148738817783e-26,"AF015262.2"
"ENSG00000234884",4.77009144466515,-3.62855490029927,0.336409092213389,-10.7861380214945,4.00258152932367e-27,5.68289762713776e-26,"CTA-407F11.8"
"ENSG00000266904",200.715492241569,-1.1758232213717,0.109023553073299,-10.7850385373257,4.05073512601609e-27,5.7492962066066e-26,"CTC-559E9.1"
"ENSG00000259920",16.6829656932436,-2.39291592826017,0.22188123746074,-10.7846700137661,4.06700337515513e-27,5.7704092408451e-26,"RP11-2E11.5"
"ENSG00000079102",521.963832265306,-1.60181854559083,0.148566840783528,-10.7818039149448,4.19575661576253e-27,5.95105089322293e-26,"RUNX1T1"
"ENSG00000224613",3.35992205646871,-3.40098668559483,0.315446775369075,-10.7814913676504,4.21003924724921e-27,5.96926509286567e-26,"RP11-153F1.1"
"ENSG00000063046",24954.0588452482,-0.811812548530324,0.0752988626280825,-10.781205986338,4.22312256346353e-27,5.9857669450665e-26,"EIF4B"
"ENSG00000258679",3.20983865734983,3.22672537380204,0.299422769732536,10.7764862928907,4.44543746719847e-27,6.29871663016527e-26,"RP11-74M13.4"
"ENSG00000128973",2938.28994835067,0.982915115289566,0.0912416070420841,10.7726633402698,4.63398838008721e-27,6.56362866964148e-26,"CLN6"
"ENSG00000102390",1658.26752169966,0.911058834645944,0.0845766200421497,10.7719938937251,4.66781244164209e-27,6.60927783517538e-26,"PBDC1"
"ENSG00000249042",651.869278745896,1.17686970163623,0.109265342087903,10.7707501678752,4.73130339638672e-27,6.69688758839432e-26,"CTD-2015H6.3"
"ENSG00000206384",419.797020160373,-2.76032415366086,0.256306433513184,-10.7696249205499,4.78948360348066e-27,6.77692300861351e-26,"COL6A6"
"ENSG00000168389",601.476016442365,2.48907897636338,0.231121257279551,10.769580460324,4.79179690289534e-27,6.77788138227907e-26,"MFSD2A"
"ENSG00000275088",6.21151261474912,-2.24308726978806,0.208290343420679,-10.7690411036375,4.81994844181284e-27,6.8153741960514e-26,"RP11-442O1.3"
"ENSG00000259446",4.34936978460374,-5.11026508499114,0.474566213858984,-10.7682867759095,4.85959558945363e-27,6.86882350326285e-26,"RP11-489D6.2"
"ENSG00000146857",21.2728454786128,5.72689366644876,0.531830976205281,10.7682589444325,4.86106456953094e-27,6.86882350326285e-26,"STRA8"
"ENSG00000100985",5074.71315888328,2.78904645968065,0.259015967342702,10.7678553113696,4.88241839088236e-27,6.89664486649356e-26,"MMP9"
"ENSG00000135750",1736.21781291438,2.57824726320191,0.239446476789554,10.7675305887582,4.89966502438768e-27,6.91864764691144e-26,"KCNK1"
"ENSG00000118564",8004.75436769156,-0.919006866979004,0.085367956653152,-10.7652438105425,5.02284277815802e-27,7.0901661430694e-26,"FBXL5"
"ENSG00000169718",5476.66695624854,1.33534766174232,0.124046945132417,10.7648572910592,5.04396397635466e-27,7.11755543393643e-26,"DUS1L"
"ENSG00000183862",14.570105384528,6.91885805869853,0.642788294100361,10.7638208757085,5.10103413301015e-27,7.19563650427683e-26,"CNGA2"
"ENSG00000260459",86.2776910862021,2.45913398443596,0.228524666768295,10.7609126805086,5.26461540982244e-27,7.42386032773804e-26,"FTLP14"
"ENSG00000053900",1548.16289882122,-0.639277438185452,0.0594109994661241,-10.7602538912002,5.30238787484026e-27,7.47458079804804e-26,"ANAPC4"
"ENSG00000143157",7477.51814875219,0.872358245959262,0.0810761126903125,10.7597443564101,5.33178684607487e-27,7.51346697390755e-26,"POGK"
"ENSG00000091436",6276.14813324183,-1.46333304618383,0.136049299669631,-10.7559028215305,5.55869935350516e-27,7.83056491722947e-26,"AC013461.1"
"ENSG00000205634",14.584283397612,4.76760449782089,0.443491003891188,10.7501718321002,5.91513201622848e-27,8.3298409052463e-26,"LINC00898"
"ENSG00000169040",3.02246522000597,5.86247246063334,0.545403073662248,10.7488804954257,5.99852261749948e-27,8.44440339935452e-26,"PMCHL2"
"ENSG00000148468",1882.8021688726,-1.43746263991905,0.133750754406868,-10.7473236042191,6.10061314093894e-27,8.58520388685803e-26,"FAM171A1"
"ENSG00000150471",286.594804147462,-2.95689479444374,0.27514009323241,-10.7468699298072,6.13068492085573e-27,8.6245934217675e-26,"ADGRL3"
"ENSG00000197859",500.024666474437,1.77328263643536,0.165005676142364,10.7467977944311,6.13547993401085e-27,8.6284091536344e-26,"ADAMTSL2"
"ENSG00000002834",26046.3605096417,1.5429595855372,0.143589703787829,10.7456143778742,6.21467752309836e-27,8.73682014869241e-26,"LASP1"
"ENSG00000272909",65.1624120298309,-1.04512747373118,0.0972652315948525,-10.7451291339597,6.24744369362853e-27,8.77990475668351e-26,"CTD-2555O16.4"
"ENSG00000165389",5144.63503798794,1.3636751899385,0.126925023810905,10.7439427545046,6.32827729487544e-27,8.89048926167139e-26,"SPTSSA"
"ENSG00000265688",474.283169802669,1.65035476015324,0.153617167016932,10.74329641798,6.37275073981201e-27,8.94993434408174e-26,"MAFG-AS1"
"ENSG00000166946",2530.32022884495,-0.85941703328491,0.0800171961898686,-10.740404240679,6.57558341643896e-27,9.23166455245903e-26,"CCNDBP1"
"ENSG00000228330",6.74236133669607,-2.14046986958507,0.199308654413032,-10.7394727835015,6.64226078601013e-27,9.32211600150405e-26,"RP11-730A19.5"
"ENSG00000240771",919.350592790563,-1.29716648174819,0.120800455742233,-10.738092615446,6.74229312960343e-27,9.4593025519631e-26,"ARHGEF25"
"ENSG00000258461",53.21497858303,-1.82237746756071,0.169712569955785,-10.7380229292119,6.74738330015748e-27,9.46323934074219e-26,"RP11-164J13.1"
"ENSG00000226409",5.93287789848377,-4.05901302572053,0.378040578694463,-10.7369770719801,6.82423634597801e-27,9.56778720182297e-26,"RP11-735G4.1"
"ENSG00000254703",39.0377040177958,-1.73084840181197,0.161245376968751,-10.734251327698,7.02863595087561e-27,9.85102799204251e-26,"SENCR"
"ENSG00000140538",730.441388856319,-3.36093627241029,0.313114736430268,-10.7338808474088,7.05688230493188e-27,9.8872720288579e-26,"NTRK3"
"ENSG00000165704",2490.08542464131,1.04009774462969,0.0969099716343126,10.7326183992136,7.15398244829535e-27,1.00199287637889e-25,"HPRT1"
"ENSG00000113460",2452.15029147257,0.886250006541932,0.0825890325535313,10.7308437832529,7.29271931191237e-27,1.02107928723396e-25,"BRIX1"
"ENSG00000150594",1705.03581867615,-2.1947174378671,0.204533183723871,-10.7303734186726,7.32993682955294e-27,1.02594352313641e-25,"ADRA2A"
"ENSG00000074370",5245.31152283935,2.1434188673822,0.199765500716677,10.7296748422149,7.38555939167444e-27,1.03331383310475e-25,"ATP2A3"
"ENSG00000108262",5431.76440158803,1.12696027493951,0.105032347239187,10.7296495276176,7.38758284734802e-27,1.03331383310475e-25,"GIT1"
"ENSG00000145911",1928.62821479576,1.65669282317782,0.154407322506964,10.729366951513,7.41020717198213e-27,1.03612852897475e-25,"N4BP3"
"ENSG00000198054",26.3278853286583,7.07206458122166,0.659199971100425,10.7282537792228,7.50000313149734e-27,1.0483303972265e-25,"DSCR8"
"ENSG00000076604",5778.64491176922,1.57019818254986,0.1463873531837,10.7263240191209,7.65823413156929e-27,1.07008647578724e-25,"TRAF4"
"ENSG00000135624",15336.3455492659,0.788453416060191,0.0735076038443095,10.726147702082,7.67285524911006e-27,1.07176801406146e-25,"CCT7"
"ENSG00000140400",2059.50011093621,-0.972319535541672,0.0906755739584412,-10.7230590675644,7.93351650302066e-27,1.10780447832877e-25,"MAN2C1"
"ENSG00000115756",2234.79680779757,1.15419160014882,0.107637352635672,10.7229653265024,7.94156344349739e-27,1.10855449280356e-25,"HPCAL1"
"ENSG00000140694",5139.02816357519,0.689284510944778,0.0643056392417624,10.7188812532188,8.30011845341917e-27,1.15821457569941e-25,"PARN"
"ENSG00000109919",6517.08165035098,0.787741763271856,0.073493884406981,10.7184668442566,8.33738583032389e-27,1.16302321532094e-25,"MTCH2"
"ENSG00000267082",19.3980184824859,-1.51793316558624,0.1416497445268,-10.7161023880212,8.55321473446368e-27,1.19272866526028e-25,"CTC-510F12.2"
"ENSG00000263513",19.8163139103386,2.58914336267642,0.241680226990629,10.7130955432974,8.83569954912334e-27,1.23170603068701e-25,"FAM72C"
"ENSG00000112936",1567.83586329746,-3.53447662262099,0.329973655558916,-10.7113903279164,8.99999018185069e-27,1.2541863210026e-25,"C7"
"ENSG00000055044",5187.96707710331,0.789186056077321,0.0736793922361199,10.7110825988931,9.02995960524763e-27,1.25793956437596e-25,"NOP58"
"ENSG00000168546",120.215299774187,-2.9607058522427,0.276446836180382,-10.7098561631244,9.15038715412082e-27,1.27428752872345e-25,"GFRA2"
"ENSG00000165501",700.803770131939,0.955896749725641,0.08925707883656,10.7094783090089,9.18780970865519e-27,1.2790690733521e-25,"LRR1"
"ENSG00000054803",74.3867470884468,-2.48891755089712,0.2324151316151,-10.7089307550723,9.24230871210444e-27,1.2862238829106e-25,"CBLN4"
"ENSG00000222041",892.66215001006,1.52219486401318,0.142172899150799,10.7066457328033,9.47322196610495e-27,1.31791667580835e-25,"LINC00152"
"ENSG00000131876",1960.89424909564,0.978515679514284,0.0913980208129417,10.7060926572682,9.52996745945883e-27,1.32536606863169e-25,"SNRPA1"
"ENSG00000197254",6.10437233275089,-5.72909050168532,0.535134086448247,-10.7058971700159,9.55010493807497e-27,1.32772096504848e-25,"AP000445.1"
"ENSG00000161544",1000.9689301779,-1.61807110242867,0.151153635549115,-10.7048110126528,9.66276271995808e-27,1.34293277251883e-25,"CYGB"
"ENSG00000172965",1271.63874896344,1.25817412255521,0.117548161723231,10.7034776563975,9.8028633384876e-27,1.36194710970336e-25,"MIR4435-2HG"
"ENSG00000146216",36.0021552333229,2.31267285830477,0.216085784776538,10.7025682448125,9.8995719480431e-27,1.37462195227138e-25,"TTBK1"
"ENSG00000135773",467.848677291076,2.83326595824215,0.264727938093995,10.7025574204267,9.90072871247355e-27,1.37462195227138e-25,"CAPN9"
"ENSG00000099849",1490.4516121126,1.68780017079757,0.15772862441062,10.7006586604323,1.01057301363621e-26,1.40261440385086e-25,"RASSF7"
"ENSG00000136274",224.90236102918,-2.04899122343972,0.19148575492274,-10.7004890482137,1.01242459539883e-26,1.40471369683099e-25,"NACAD"
"ENSG00000187522",2112.05257805859,0.778414871666656,0.0727467456934176,10.7003394343878,1.01406065538673e-26,1.40651265325317e-25,"HSPA14"
"ENSG00000129675",4561.3322273359,-1.79671872575035,0.167923910897418,-10.6996002900857,1.02218190480709e-26,1.41730242021946e-25,"ARHGEF6"
"ENSG00000103423",4612.76604514317,0.811823074377614,0.0758803259147853,10.6987294083226,1.03183338562437e-26,1.43020599419262e-25,"DNAJA3"
"ENSG00000174428",379.310322133842,-0.997140271112245,0.0932099241345868,-10.6977908239949,1.0423363537907e-26,1.44428077383106e-25,"GTF2IRD2B"
"ENSG00000103067",3454.49586213362,1.48908535772165,0.139203150246423,10.6972101930567,1.04888674091892e-26,1.45287120281748e-25,"ESRP2"
"ENSG00000181444",1107.04058403587,1.5119083027003,0.141358952481725,10.6955256540668,1.06812273135839e-26,1.47902154947119e-25,"ZNF467"
"ENSG00000138678",425.656800442176,-2.25244375314825,0.210614609143183,-10.6946225730095,1.07857874003395e-26,1.49300090877402e-25,"GPAT3"
"ENSG00000279199",20.5970193368798,2.87695694665161,0.269014241240173,10.6944410577992,1.0806925669728e-26,1.49542728956858e-25,"RP11-749I16.3"
"ENSG00000161405",1217.96842164871,2.49002622468719,0.232924288245021,10.6902815650889,1.13027321886814e-26,1.56351317054113e-25,"IKZF3"
"ENSG00000175215",15927.990752083,-0.869957480078613,0.0813838922714776,-10.6895536180137,1.13917923997369e-26,1.57530693965654e-25,"CTDSP2"
"ENSG00000165309",151.455267245788,3.16375329769946,0.295974830626695,10.6892646614597,1.1427337195006e-26,1.57969496159192e-25,"ARMC3"
"ENSG00000273391",25.635118877658,1.93571056903827,0.181115923489708,10.6876884800704,1.16231692164213e-26,1.605881947779e-25,"RP11-634H22.1"
"ENSG00000011677",74.5719865404607,5.87457703478114,0.549658888846462,10.6876776742568,1.1624523199105e-26,1.605881947779e-25,"GABRA3"
"ENSG00000092199",27750.1547665194,0.543513150735742,0.0508691738828492,10.6845287479495,1.20258249116403e-26,1.66076642029753e-25,"HNRNPC"
"ENSG00000232065",11.2892963782963,2.14572952794592,0.200859094901624,10.6827601159751,1.22572134037625e-26,1.69215711868671e-25,"LINC01063"
"ENSG00000162949",1991.42505163247,2.58794226656106,0.24228157017787,10.6815481865217,1.24183122460689e-26,1.7138263702686e-25,"CAPN13"
"ENSG00000111640",137346.450510671,1.31262141651722,0.122888568170607,10.6813956420657,1.24387377830149e-26,1.71607361422013e-25,"GAPDH"
